product,store,price,category,price_numeric
Camembert AOP,rohlik,856.4,Sýry,856.4
Snowdonia Cheddar truffle trove sýr s lanýžem,rohlik,1932.67,Sýry,1932.67
El Pastor Iberico semicurado sýr,rohlik,599.33,Sýry,599.33
Snowdonia Cheddar black bomber extra uleželý sýr,rohlik,1119.5,Sýry,1119.5
Džiugas Delicate tvrdý sýr zrající 24 měsíců,rohlik,721.67,Sýry,721.67
"Rohlik.cz Gorgonzola spicy PDO ""Il Bacco Verde"" výkroj",rohlik,847.2,Sýry,847.2
Snowdonia Cheddar ruby mist sýr s bílým portským a brandy,rohlik,1119.5,Sýry,1119.5
Allerum Grevé tvrdý sýr,rohlik,1066.4,Sýry,1066.4
Snowdonia Cheddar amber mist sýr s whisky,rohlik,1119.5,Sýry,1119.5
Snowdonia Cheddar red storm extra zralý červený Leicesterský sýr,rohlik,1119.5,Sýry,1119.5
Pont l'Eveque AOP,rohlik,876.25,Sýry,876.25
Singletons Oak smoked červený čedar uzený bloček,rohlik,749.5,Sýry,749.5
Singletons Oak smoked čedar uzený bloček,rohlik,749.5,Sýry,749.5
BIO Kozí sýr,rohlik,876.9,Sýry,876.9
Mini Babybel Protein,rohlik,748.33,Sýry,748.33
IDS Gruyère CHZO francouzský sýr,rohlik,544.8,Sýry,544.8
Asiago PDO,rohlik,619.9,Sýry,619.9
Miil BIO Feta sýr P.D.O.,rohlik,499.44,Sýry,499.44
Miil Mozzarella 42%,rohlik,191.2,Sýry,191.2
Miil Mozzarella Mini 42%,rohlik,219.33,Sýry,219.33
Miil Mozzarella light,rohlik,191.2,Sýry,191.2
Balsýr Žirovnický sýr balkánského typu,rohlik,229.5,Sýry,229.5
Galbani Mozzarella,rohlik,239.2,Sýry,239.2
Formagia Mozzarella strouhaná,rohlik,339.47,Sýry,339.47
Miil Feta sýr P.D.O.,rohlik,349.5,Sýry,349.5
Galbani Mozzarella mini,rohlik,266,Sýry,266.0
Miil Ricotta,rohlik,127.6,Sýry,127.6
Radonický Balkán,rohlik,303.2,Sýry,303.2
Galbani Mozzarella perline perličky,rohlik,266,Sýry,266.0
MozzarellArt Burrata,rohlik,671.2,Sýry,671.2
Président Salakis balkánský sýr jemný,rohlik,279.6,Sýry,279.6
Maldera Burratina,rohlik,479.2,Sýry,479.2
Grikios Sýr feta,rohlik,549,Sýry,549.0
Galbani Burrata,rohlik,499.33,Sýry,499.33
Madeta Balkánský sýr,rohlik,312.17,Sýry,312.17
Zottarella Proteinové tyčinky 4×21 g,rohlik,522.62,Sýry,522.62
Galbani Mozzarella light,rohlik,239.2,Sýry,239.2
Lučina Salátová jemně slaná,rohlik,359.33,Sýry,359.33
Galbani Mozzarella mini light,rohlik,286,Sýry,286.0
Rohlik.cz Mozzarella Fiordilate,rohlik,349.5,Sýry,349.5
Dodoni Feta sýr,rohlik,766,Sýry,766.0
MozzarellArt Mozzarella FiorDiLatte,rohlik,481.6,Sýry,481.6
Galbani Mozzarella protein,rohlik,359.2,Sýry,359.2
Galbani Ricotta,rohlik,187.6,Sýry,187.6
Rohlik.cz Ricotta,rohlik,249.5,Sýry,249.5
Maldera Burratina s lanýžem,rohlik,559.2,Sýry,559.2
Feta P.D.O.,rohlik,535,Sýry,535.0
Président Salakis Feta sýr,rohlik,499.5,Sýry,499.5
Granarolo High protein ricotta,rohlik,217.6,Sýry,217.6
Alnatura BIO Mozzarella,rohlik,439.2,Sýry,439.2
MozzarellArt Scamorza ciliegina uzená,rohlik,447.5,Sýry,447.5
MozzarellArt Stracciatella,rohlik,632.5,Sýry,632.5
Grikios Sýr do salátu,rohlik,207.04,Sýry,207.04
Galbani Bocconcini,rohlik,249.5,Sýry,249.5
MozzarellArt Ciliegina,rohlik,437.5,Sýry,437.5
Feta P.D.O.,rohlik,535.25,Sýry,535.25
MozzarellArt Scamorza ciliegina,rohlik,447.5,Sýry,447.5
Grikios Salátový sýr,rohlik,264.5,Sýry,264.5
Rohlik.cz Mozzarella Fiordilate strouhaná,rohlik,399.6,Sýry,399.6
Cilento Mozzarella di Bufala Campana CHOP Bocconcini v kelímku,rohlik,509.67,Sýry,509.67
Cilento Burrata di Bufala,rohlik,567.2,Sýry,567.2
Alnatura BIO Mozzarella rolka,rohlik,366.33,Sýry,366.33
Granarolo High protein stracchino,rohlik,340,Sýry,340.0
Zott Zottarella Minis classic,rohlik,292.67,Sýry,292.67
Rohlik.cz Řecká feta sýr P.D.O.,rohlik,649.9,Sýry,649.9
Neogal Feta kostky P.D.O.,rohlik,746,Sýry,746.0
MozzarellArt Ricotta,rohlik,338.4,Sýry,338.4
MozzarellArt Scamorza,rohlik,486.4,Sýry,486.4
Smetanito Sýr na pánev a gril jemně pikantní,rohlik,524.5,Sýry,524.5
MozzarellArt Mozzarella Nodino 4 ks,rohlik,583.5,Sýry,583.5
Granarolo Gocce di Mozzarella kuličky,rohlik,407.2,Sýry,407.2
Morbidi Ricotta stagionata,rohlik,932.78,Sýry,932.78
Granarolo Mozzarella di Bufala Campana D.O.P.,rohlik,631.2,Sýry,631.2
Gioiella Sýr scamorza bílý,rohlik,486.11,Sýry,486.11
Gioiella Sýr stracciatella,rohlik,661.6,Sýry,661.6
Cilento Mozzarella di Bufala Campana CHOP,rohlik,439.2,Sýry,439.2
Formagia Gorgonzola D.O.P.,rohlik,599.2,Sýry,599.2
Miil Camembert,rohlik,249.17,Sýry,249.17
Miil Sýr s modrou plísní,rohlik,286.09,Sýry,286.09
Miil Sýrové nitě neuzené,rohlik,349,Sýry,349.0
A.W. Olomoucké tvarůžky malé 1%,rohlik,399,Sýry,399.0
Král sýrů Hermelín Originál,rohlik,474.17,Sýry,474.17
Miil Parenica neuzená,rohlik,335.45,Sýry,335.45
Miil Parenica uzená,rohlik,335.45,Sýry,335.45
Sedlčanský Hermelín Figura,rohlik,449,Sýry,449.0
Madeta Jihočeská niva 45%,rohlik,379,Sýry,379.0
Korbáčky přírodní pařené,rohlik,738,Sýry,738.0
Sedlčanský Hermelín originál,rohlik,449,Sýry,449.0
Président Salakis balkánský sýr jemný,rohlik,279.6,Sýry,279.6
Rohlik.cz Sýrové nitě přírodní,rohlik,649.9,Sýry,649.9
Madeta Romadur měkký zrající sýr,rohlik,319,Sýry,319.0
Lacrum Eidam 30% uzené plátky,rohlik,249,Sýry,249.0
Zottarella Proteinové tyčinky 4×21 g,rohlik,522.62,Sýry,522.62
Président Camembert krémový,rohlik,380,Sýry,380.0
Rohlik.cz Gouda uzená plátky,rohlik,499.91,Sýry,499.91
Korbáčky uzené,rohlik,678,Sýry,678.0
Madeta Jihočeská niva 30%,rohlik,379,Sýry,379.0
"Madeta Jihočeský syreček 0,1%",rohlik,354.44,Sýry,354.44
Madeta High protein přírodní zrající sýr,rohlik,443.33,Sýry,443.33
Madeta Jihočeský eidam uzený 44% plátky,rohlik,349,Sýry,349.0
Sedlčanský Hermelín bez laktózy,rohlik,449,Sýry,449.0
Liptov Oštiepok plátky uzené,rohlik,498.89,Sýry,498.89
Sedlčanský Hermelín smetanový,rohlik,449,Sýry,449.0
Président Camembert linea,rohlik,380,Sýry,380.0
Liptov Parenica uzená,rohlik,522.86,Sýry,522.86
Mliečna Farma Necpaly Turčianské sýrové nitě,rohlik,453.33,Sýry,453.33
"Sedlčanský Hermelín na gril s grilovacím kořením, 4 ks",rohlik,524.75,Sýry,524.75
Koliba Sýrové kuličky uzené,rohlik,417,Sýry,417.0
Président Camembert aromatický,rohlik,380,Sýry,380.0
Mliečna Farma Necpaly Turčianské sýrové korbáčky,rohlik,486,Sýry,486.0
Frenchi Brie,rohlik,449.5,Sýry,449.5
Président Camembert,rohlik,532.22,Sýry,532.22
Madeta Jihočeská niva 60%,rohlik,399,Sýry,399.0
Rohlik.cz Sýrové nitě uzené,rohlik,649.9,Sýry,649.9
Liptov Parenica neuzená,rohlik,503.67,Sýry,503.67
Koliba Jadel přírodní,rohlik,384.5,Sýry,384.5
Rohlik.cz Sýrové korbáčky přírodní,rohlik,749.9,Sýry,749.9
Président Brie ořechový,rohlik,463.2,Sýry,463.2
Král Sýrů Hermelín krémový,rohlik,474.17,Sýry,474.17
Král sýrů Duopack (2×120 g),rohlik,457.92,Sýry,457.92
Sedlčanský Hermelín Protein,rohlik,449,Sýry,449.0
Koliba Jadel s kořením,rohlik,409,Sýry,409.0
Le Rustique Brie,rohlik,574.5,Sýry,574.5
Dobroty s příběhem Nakládaný hermelín s česnekem,rohlik,670.33,Sýry,670.33
Soresina Grana Padano DOP,rohlik,744.5,Sýry,744.5
Saint Benoit Camembert,rohlik,332.92,Sýry,332.92
Madeta Jihočeská niva Premium,rohlik,489,Sýry,489.0
Liptov Pološtiepok na gril a pánev,rohlik,440.83,Sýry,440.83
MozzarellArt Scamorza ciliegina uzená,rohlik,447.5,Sýry,447.5
Koliba Sýrové kuličky přírodní,rohlik,449,Sýry,449.0
Milsy Sýrové nitě neuzené,rohlik,499,Sýry,499.0
Sedlčanský Hermelín Protein (2×100 g),rohlik,449.5,Sýry,449.5
Président Brie Natur,rohlik,463.2,Sýry,463.2
Laktos Kralevic 45% plátky,rohlik,339,Sýry,339.0
Madeta Romadur s chilli,rohlik,319,Sýry,319.0
Président Camembert chilli papričky,rohlik,532.22,Sýry,532.22
IDS Perail ovčí sýr,rohlik,563,Sýry,563.0
Fourme d'Ambert PDO,rohlik,499.9,Sýry,499.9
Milsy Sýrové korbáče neuzené,rohlik,561.25,Sýry,561.25
Président Camembert zelený pepř,rohlik,532.22,Sýry,532.22
Liptov Oštiepok plátky neuzené,rohlik,498.89,Sýry,498.89
Král sýrů Hermelín se zeleným pepřem,rohlik,474.17,Sýry,474.17
Milsy Sýrové korbáče uzené,rohlik,561.25,Sýry,561.25
Sedlčanský Hermelín na gril originál XXL,rohlik,478.75,Sýry,478.75
Rohlik.cz Sýrové korbáčky uzené,rohlik,699.9,Sýry,699.9
Rohlik.cz Emmental uzený plátky,rohlik,689.9,Sýry,689.9
Agrofarma Gazdovská parenica uzená,rohlik,635.45,Sýry,635.45
Král Sýrů Hermelín Provensálské bylinky,rohlik,474.17,Sýry,474.17
Rohlik.cz Sýrové uzlíky uzené,rohlik,649.9,Sýry,649.9
Oioli Sýr Gorgonzola DOP,rohlik,530.5,Sýry,530.5
Cantorel Selection AOC,rohlik,811,Sýry,811.0
Tami Tatranský rival bez laktózy,rohlik,315.83,Sýry,315.83
Germain Langres sýr AOP,rohlik,810.56,Sýry,810.56
Germain Chablis sýr,rohlik,874.5,Sýry,874.5
Agrofarma Gazdovská parenica přírodní,rohlik,624.11,Sýry,624.11
"Sedlčanský Hermelín na gril s pikantním kořením, 4 ks",rohlik,424.75,Sýry,424.75
Président Le Crémiot,rohlik,524.5,Sýry,524.5
IDS Pointe Brie de Meaux CHOP sýr,rohlik,549.5,Sýry,549.5
Bresse Bleu Le Véritable dvouplísňový sýr,rohlik,687.86,Sýry,687.86
Président Saint Morgon,rohlik,524.5,Sýry,524.5
Liptov Pološtiepok uzený,rohlik,410.56,Sýry,410.56
Dobroty s příběhem Nakládaný hermelín s cibulí,rohlik,424.3,Sýry,424.3
"Liptov Hranolčeky na gril, 6 ks",rohlik,690,Sýry,690.0
Dobroty s příběhem Nakládaný hermelín s ořechy,rohlik,659.6,Sýry,659.6
Kozí brie,rohlik,788.9,Sýry,788.9
Président Camembert délicatesse,rohlik,420.53,Sýry,420.53
Rohlik.cz BIO Sýr s bílou plísní,rohlik,760.95,Sýry,760.95
Président Camembert L´Aromatique,rohlik,519.6,Sýry,519.6
IDS Camembert z Normadie CHOP sýr,rohlik,544.8,Sýry,544.8
Danish Blue Danablu BGB sýr s modrou plísní,rohlik,502.9,Sýry,502.9
IDS Tomme z Pyrenejí CHZO sýr,rohlik,535,Sýry,535.0
Président Carré gourmet,rohlik,452,Sýry,452.0
Sedlčanský Hermelín na gril s pepřem XXL,rohlik,478.75,Sýry,478.75
Dobroty s příběhem Nakládaný romadur,rohlik,766.98,Sýry,766.98
Germain Triple Creme cheese,rohlik,810.56,Sýry,810.56
Liptov Pološtiepok neuzený,rohlik,404.86,Sýry,404.86
Entremont Roquefort AOP,rohlik,949,Sýry,949.0
Král Sýrů Hermelín lahůdková paprika duopack (2×120 g),rohlik,457.92,Sýry,457.92
Carozzi Dolce Paradiso mascarpone gorgonzola s lanýži,rohlik,932.67,Sýry,932.67
Tami Encián bezlaktózový camembert,rohlik,426.36,Sýry,426.36
Comté extra vieux AOP,rohlik,1460.7,Sýry,1460.7
Germain Le Pico kozí sýr,rohlik,879.2,Sýry,879.2
Milsy Parenica uzená,rohlik,665.83,Sýry,665.83
Bleu d´Auvergne PDO,rohlik,535.2,Sýry,535.2
MozzarellArt Scamorza uzená,rohlik,486.4,Sýry,486.4
IDS Epoisses CHOP sýr,rohlik,856.4,Sýry,856.4
Entremont Fourme d'Ambert PDO,rohlik,546,Sýry,546.0
Germain Epoisses sýr AOP,rohlik,777.6,Sýry,777.6
Caseificio Longo Sýr na gril Tomino del Boscaiolo se speckem,rohlik,614.87,Sýry,614.87
Statek Horní Dvorce Ovčí gouda,rohlik,849.9,Sýry,849.9
Caseificio Longo Sýr na gril Tomino del Boscaiolo se slaninou,rohlik,614.87,Sýry,614.87
Saint Marcellin sýr,rohlik,1508,Sýry,1508.0
Brillat Savarin sýr,rohlik,1557.5,Sýry,1557.5
IDS Neufchatel CHOP sýr,rohlik,457,Sýry,457.0
"Liptov Pološtiepok na gril s pikantní omáčkou, 4 ks",rohlik,624.58,Sýry,624.58
"Coburger Brie ""Minus L"" se sníženým obsahem laktózy",rohlik,549.5,Sýry,549.5
Agrofarma Polooštiepok uzený,rohlik,415.6,Sýry,415.6
Mliečna Farma Necpaly Turčianské sýrové uzlíky Pan sýr,rohlik,507.39,Sýry,507.39
Caseificio Longo Sýr na gril Tomino del Boscaiolo se salámem Spianata Calabra,rohlik,614.87,Sýry,614.87
Koliba Korbáčik kbelík (15 ks),rohlik,577.56,Sýry,577.56
Milsy Sýrové nitě neuzené,rohlik,449.8,Sýry,449.8
Coburger Camembert 30% se sníženým obsahem laktózy,rohlik,479.2,Sýry,479.2
Laguiole de L'aubrac,rohlik,779,Sýry,779.0
Mliečna Farma Necpaly Turčianské sýrové uzlíky řecké bylinky,rohlik,507.39,Sýry,507.39
Camembert AOP,rohlik,856.4,Sýry,856.4
Caseificio Longo Sýr na gril Tomino del Boscaiolo s Guanciale,rohlik,614.87,Sýry,614.87
Neufchatel sýr,rohlik,1022,Sýry,1022.0
Pont l'Eveque AOP,rohlik,876.25,Sýry,876.25
Karsdofer Käse Saský tvarůžek,rohlik,439.2,Sýry,439.2
"Sedlčanský Hermelín na gril s brusinkovou omáčkou, 4 ks",rohlik,424.75,Sýry,424.75
IDS Gruyère CHZO francouzský sýr,rohlik,544.8,Sýry,544.8
Carozzi Sýr Taleggio DOP,rohlik,586.52,Sýry,586.52
IDS Bleu d'Auvergne CHOP sýr,rohlik,474.4,Sýry,474.4
Král Sýrů Hermelín zelený pepř duopack (2×120 g),rohlik,457.92,Sýry,457.92
Milsy Parenica neuzená,rohlik,665.83,Sýry,665.83
IDS Roquefort CHOP sýr porce,rohlik,778,Sýry,778.0
IDS Beaufort 6 měsíců zrání CHOP sýr,rohlik,973,Sýry,973.0
IDS Abondance CHOP sýr,rohlik,681,Sýry,681.0
Milsy Syrové nitě neuzené,rohlik,499.6,Sýry,499.6
IDS Reblochon ze Savojska CHOP sýr,rohlik,648.89,Sýry,648.89
IDS Cantal z Entre-Deux CHOP sýr,rohlik,544.8,Sýry,544.8
Milsy Sýrové nitě uzené,rohlik,499,Sýry,499.0
Dodoni Halloumi,rohlik,488.44,Sýry,488.44
Krajánek Sýr na pánev i na gril  s nivou (2×50 g),rohlik,449,Sýry,449.0
"Madeta Sýr na pánev klasik, 2ks",rohlik,329,Sýry,329.0
Krajánek Sýr na pánev i na gril  s tvarůžky (2×50 g),rohlik,449,Sýry,449.0
Axios Halloumi bloček,rohlik,474.5,Sýry,474.5
Laktos Allami sýr na grilování,rohlik,424.5,Sýry,424.5
"Sedlčanský Hermelín na gril s grilovacím kořením, 4 ks",rohlik,524.75,Sýry,524.75
Grikios Grilovací sýr,rohlik,399.5,Sýry,399.5
"Madeta Sýr na pánev bylinky, 2ks",rohlik,329,Sýry,329.0
"Street food Grilovací sýry camembert, romadur a brusinková omáčka",rohlik,451.29,Sýry,451.29
Grikios Halloumi CHOP,rohlik,555,Sýry,555.0
Sedlčanský Hermelín Protein,rohlik,449,Sýry,449.0
Krajánek Sýr na pánev i na gril natur (2×50 g),rohlik,449,Sýry,449.0
Zorba Plnotučný poloměkký sýr na gril,rohlik,499.5,Sýry,499.5
Koliba Oštěpek uzený na gril,rohlik,471.94,Sýry,471.94
Liptov Pološtiepok na gril a pánev,rohlik,440.83,Sýry,440.83
Rohlik.cz Sýr Holemi,rohlik,560,Sýry,560.0
"Madeta Sýr na pánev se šunkou, 2 ks",rohlik,329,Sýry,329.0
Sedlčanský Hermelín Protein (2×100 g),rohlik,449.5,Sýry,449.5
Moravia Panýr sýr na gril,rohlik,429.5,Sýry,429.5
Sedlčanský Hermelín na gril originál XXL,rohlik,478.75,Sýry,478.75
"Président Cheddar Nugetky, 6×25 g",rohlik,532.67,Sýry,532.67
Farma Struhy BIO Struhoumi sýr na gril bílý,rohlik,752.67,Sýry,752.67
"Liptov Pološtiepok na gril s brusinkovou omáčkou, 4 ks",rohlik,603.75,Sýry,603.75
Smetanito Sýr na pánev a gril,rohlik,524.5,Sýry,524.5
"Sedlčanský Hermelín na gril s pikantním kořením, 4 ks",rohlik,424.75,Sýry,424.75
Smetanito Sýr na pánev a gril gyros,rohlik,524.5,Sýry,524.5
Smetanito Sýr na pánev a gril bylinky,rohlik,524.5,Sýry,524.5
Lakmilk Grill for me tradiční sýr na grilování,rohlik,349.5,Sýry,349.5
Entremont Raclette plátky,rohlik,599.75,Sýry,599.75
Farma Struhy BIO Sýr na gril kořeněný,rohlik,752.67,Sýry,752.67
"Liptov Hranolčeky na gril, 6 ks",rohlik,690,Sýry,690.0
Grikios Grilovací polotvrdý sýr burger,rohlik,476,Sýry,476.0
Sedlčanský Hermelín na gril s pepřem XXL,rohlik,478.75,Sýry,478.75
Rohlik.cz Raclette výkroj,rohlik,782.5,Sýry,782.5
Rougette Krémový sýr na gril (2×90 g),rohlik,416.11,Sýry,416.11
Smetanito Sýr na pánev a gril jemně pikantní,rohlik,524.5,Sýry,524.5
Kourellas BIO Manouri sýr,rohlik,732.67,Sýry,732.67
Zorba Greek Style rozpékací sýr s příchutí gyros (2×100 g),rohlik,449.5,Sýry,449.5
Moravia Panýr sýr na gril s marinádou,rohlik,412.61,Sýry,412.61
RichesMonts Foundue na savojský způsob,rohlik,532.67,Sýry,532.67
Caseificio Longo Sýr na gril Tomino del Boscaiolo se speckem,rohlik,614.87,Sýry,614.87
Moravia Panýr sýr na gril s kořením,rohlik,434.5,Sýry,434.5
"Sedlčanský Hermelín do burgeru, 2 ks",rohlik,486.88,Sýry,486.88
Le Superbe 1862 Swiss Fondue,rohlik,649.75,Sýry,649.75
Caseificio Longo Sýr na gril Tomino del Boscaiolo se slaninou,rohlik,614.87,Sýry,614.87
"Liptov Pološtiepok na gril s pikantní omáčkou, 4 ks",rohlik,624.58,Sýry,624.58
Caseificio Longo Sýr na gril Tomino del Boscaiolo se salámem Spianata Calabra,rohlik,614.87,Sýry,614.87
Smetanito Sýr na pánev a gril ve tvaru burgeru,rohlik,549.5,Sýry,549.5
Caseificio Longo Sýr na gril Tomino del Boscaiolo s Guanciale,rohlik,614.87,Sýry,614.87
Rohlik.cz Sýrový box Raclette,rohlik,907.27,Sýry,907.27
Rohlik.cz Sýrový box Fondue,rohlik,907.27,Sýry,907.27
Koliba Oštěpky na gril (4×60 g) s brusinkovou omáčkou,rohlik,413.45,Sýry,413.45
"Sedlčanský Hermelín na gril s brusinkovou omáčkou, 4 ks",rohlik,424.75,Sýry,424.75
Miil BIO Feta sýr P.D.O.,rohlik,499.44,Sýry,499.44
Miil Sýrové nitě neuzené,rohlik,349,Sýry,349.0
Miil Feta sýr P.D.O.,rohlik,349.5,Sýry,349.5
Miil Ricotta,rohlik,127.6,Sýry,127.6
Miil Parmigiano Reggiano DOP 24 měsíců zrání,rohlik,774.5,Sýry,774.5
Leerdammer Original sýr plátky,rohlik,519,Sýry,519.0
Miil Grana Padano DOP strouhaný,rohlik,486,Sýry,486.0
Miil Parenica neuzená,rohlik,335.45,Sýry,335.45
Rohlik.cz Gouda holandská 48+,rohlik,613.4,Sýry,613.4
Leerdammer Proteinový sýr plátky,rohlik,623.75,Sýry,623.75
Parmareggio Parmigiano Reggiano Grattuigato parmezán strouhaný,rohlik,1031.67,Sýry,1031.67
Miil Parenica uzená,rohlik,335.45,Sýry,335.45
Zanetti Grana Padano PDO strouhaný,rohlik,778,Sýry,778.0
Miil Grana Padano DOP 16 měsíců zrání,rohlik,599.5,Sýry,599.5
Rohlik.cz Mozzarella 40+,rohlik,399.9,Sýry,399.9
Philadelphia Original Smetanový sýr,rohlik,335.2,Sýry,335.2
Liptov Bryndza letní kostka,rohlik,480.91,Sýry,480.91
Grikios Sýr feta,rohlik,549,Sýry,549.0
Rohlik.cz Sýrové nitě přírodní,rohlik,649.9,Sýry,649.9
Président Cheddar sýr toast plátky,rohlik,374.5,Sýry,374.5
Leerdammer Lightlife sýr plátky,rohlik,519,Sýry,519.0
Leerdammer Original plátky,rohlik,561.88,Sýry,561.88
Sterilgarda Mascarpone,rohlik,243.2,Sýry,243.2
Leerdammer Original Finesse sýr plátky,rohlik,648.75,Sýry,648.75
Bettine Kozí čerstvý sýr natur,rohlik,497.6,Sýry,497.6
Parmareggio Parmigiano Reggiano parmezán 12 měsíců,rohlik,1012.67,Sýry,1012.67
Parmareggio BIO Parmigiano Reggiano DOP parmezán strouhaný,rohlik,1198,Sýry,1198.0
Président Rondelé s vlašskými ořechy,rohlik,519,Sýry,519.0
Liptov Oštiepok plátky uzené,rohlik,498.89,Sýry,498.89
Philadelphia Light Smetanový sýr,rohlik,319.2,Sýry,319.2
Leerdammer Original sýr bloček,rohlik,528.82,Sýry,528.82
Liptov Parenica uzená,rohlik,522.86,Sýry,522.86
Président 12Petits Chevres Doux kozí sýr,rohlik,499.5,Sýry,499.5
Mliečna Farma Necpaly Turčianské sýrové nitě,rohlik,453.33,Sýry,453.33
Rohlik.cz Provolone,rohlik,619.9,Sýry,619.9
Galbani Mozzarella Lactose free,rohlik,389,Sýry,389.0
Dodoni Feta sýr,rohlik,766,Sýry,766.0
Heinrichsthaler Tilsiter 45% plátky,rohlik,440.67,Sýry,440.67
Gouda s lanýži,rohlik,905.9,Sýry,905.9
Leerdammer Caractere Finesse sýr plátky,rohlik,648.75,Sýry,648.75
Frenchi Brie,rohlik,449.5,Sýry,449.5
Dublin Dairy Irish cheddar red bloček,rohlik,524.5,Sýry,524.5
Président Rondelé Sel de Camargue,rohlik,519,Sýry,519.0
Old Amsterdam kostky,rohlik,832.67,Sýry,832.67
Galbani Ricotta,rohlik,187.6,Sýry,187.6
Président Rondelé Au Bleu d'Aveyron,rohlik,519,Sýry,519.0
"Parmareggio L'ABC Snack Parmazán, tyčinky a ovocný nápoj",rohlik,222.29,Sýry,222.29
Zanetti Grana Padano PDO hobliny,rohlik,749,Sýry,749.0
Rohlik.cz Mladý kozí sýr výkroj,rohlik,957.5,Sýry,957.5
Philadelphia Smetanový sýr s bylinkami,rohlik,335.2,Sýry,335.2
Rohlik.cz Sýrové nitě uzené,rohlik,649.9,Sýry,649.9
Président La Buche fondante kozí sýr,rohlik,555,Sýry,555.0
Liptov Parenica neuzená,rohlik,503.67,Sýry,503.67
Rohlik.cz Sýrové korbáčky přírodní,rohlik,749.9,Sýry,749.9
Van Breukelen Kaas Ovčí sýr mladý 8 týdnů výkroj,rohlik,564.7,Sýry,564.7
Rohlik.cz Gouda s chilli výkroj,rohlik,688.33,Sýry,688.33
Rohlik.cz Gouda uleželá 14 týdnů výkroj,rohlik,729.17,Sýry,729.17
Maldera Burratina s lanýžem,rohlik,559.2,Sýry,559.2
Rohlik.cz Gouda s bylinkami výkroj,rohlik,688.33,Sýry,688.33
Parmareggio Tavený sýr s Parmigiano Reggiano,rohlik,427.86,Sýry,427.86
Galbani Mascarpone,rohlik,299.6,Sýry,299.6
Feta P.D.O.,rohlik,535,Sýry,535.0
QuattroColli Pecorino Romano Q.C.,rohlik,934.5,Sýry,934.5
Granarolo High protein ricotta,rohlik,217.6,Sýry,217.6
Singletons Sýr čedar s černým pepřem plátky,rohlik,866,Sýry,866.0
Dublin Dairy Irish cheddar white bloček,rohlik,524.5,Sýry,524.5
Fresh Pack Kozí sýr s bílou plísní,rohlik,689.9,Sýry,689.9
Heinrichsthaler Gouda 48% plátky,rohlik,499.33,Sýry,499.33
Dublin Dairy Irish cheddar red plátky,rohlik,592.67,Sýry,592.67
Soresina Grana Padano DOP,rohlik,744.5,Sýry,744.5
Le Rustique Brie,rohlik,574.5,Sýry,574.5
Alnatura BIO Mozzarella,rohlik,439.2,Sýry,439.2
Saint Benoit Camembert,rohlik,332.92,Sýry,332.92
Frico Gouda Holland sýr 48% I.G.P. výkroj,rohlik,513.96,Sýry,513.96
Koliba Oštěpek uzený na gril,rohlik,471.94,Sýry,471.94
Rohlik.cz Gorgonzola spoonable PDO,rohlik,699.9,Sýry,699.9
Président Tavené plátky Emmental,rohlik,374.5,Sýry,374.5
Liptov Pološtiepok na gril a pánev,rohlik,440.83,Sýry,440.83
Milsy Sýrové nitě neuzené,rohlik,499,Sýry,499.0
Heinrichsthaler Emmental 45% plátky,rohlik,503.2,Sýry,503.2
Alnatura BIO Čerstvý smetanový sýr,rohlik,342.29,Sýry,342.29
Parmareggio Parmigiano Reggiano parmezán 24 měsíců,rohlik,1199.33,Sýry,1199.33
Rohlik.cz Kozí sýr s koriandrem a pískavicí výkroj,rohlik,999.17,Sýry,999.17
Parmareggio Parmigiano Reggiano toast plátky,rohlik,459.33,Sýry,459.33
IDS Perail ovčí sýr,rohlik,563,Sýry,563.0
Fourme d'Ambert PDO,rohlik,499.9,Sýry,499.9
Milsy Sýrové korbáče neuzené,rohlik,561.25,Sýry,561.25
